variable_id,class_id,semantic_folder,standardized_english_name,standard_unit,primary_retained_value_column,approved_value_range_note,q4_lane,q4_batch_construct_status,owner_approval_status,runtime_status_after_this_batch,candidate_hit_count,candidate_hit_tables,candidate_numericitems_hit_count,candidate_preferred_table_hit_count,top_candidate_itemids,top_candidate_labels,source_boundary_caveat,next_action,audit_rationale,queue_reason,public_card_path,source_item_hits_file
std_total_protein,class1_event_level_numeric,laboratory,Total protein event,g/dL,std_total_protein_g_per_dl_cleaned,"[1.0, 20.0] g/dL",Q4C_class1_long_tail_numeric_dictionary_candidate,source_candidate_package_built_not_runtime_item_lock_needed,not_owner_approved,not_runtime_constructed,32,drugitems:24;listitems:2;numericitems:6,6,6,20079;20707;20709;9945;19262;6813;12588;12586;12948;7314,numericitems:20079:MFT_Filtraatvolume_totaal | numericitems:20707:MFT_Predilutievolume_totaal | numericitems:20709:MFT_Postdilutievolume_totaal | numericitems:9945:Bilirubine (bloed) | numericitems:19262:MRC Sum Score total,"Numericitems source candidates were built; itemids, source units, conversion rules, and specimen boundaries still need variable-level review before runtime construction.","lock retained itemids, source units, conversion factor, duplicate rule, cleaned range, then generate per-variable runtime candidate","Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_total_protein.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_total_protein_ascites,class1_event_level_numeric,laboratory,Ascites total protein event,g/dL,std_total_protein_ascites_g_per_dl_cleaned,"[0.1, 10.0] g/dL",Q4A_class1_specimen_or_body_fluid_numeric_candidate,source_candidate_package_built_not_runtime_modifier_gap,not_owner_approved,not_runtime_constructed,32,drugitems:24;listitems:2;numericitems:6,6,6,20079;20707;20709;9945;19262;6813;12588;12586;12948;7314,numericitems:20079:MFT_Filtraatvolume_totaal | numericitems:20707:MFT_Predilutievolume_totaal | numericitems:20709:MFT_Postdilutievolume_totaal | numericitems:9945:Bilirubine (bloed) | numericitems:19262:MRC Sum Score total,"Numericitems candidates exist, but the modifier or specimen boundary is not proven by the current alias scan.","lock retained itemids, source units, conversion factor, duplicate rule, cleaned range, then generate per-variable runtime candidate","Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_total_protein_ascites.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_total_protein_csf,class1_event_level_numeric,laboratory,CSF total protein event,mg/dL,std_total_protein_csf_mg_per_dl_cleaned,"[0.1, 5000.0] mg/dL",Q4A_class1_specimen_or_body_fluid_numeric_candidate,source_candidate_package_built_not_runtime_modifier_gap,not_owner_approved,not_runtime_constructed,32,drugitems:24;listitems:2;numericitems:6,6,6,20079;20707;20709;9945;19262;6813;12588;12586;12948;7314,numericitems:20079:MFT_Filtraatvolume_totaal | numericitems:20707:MFT_Predilutievolume_totaal | numericitems:20709:MFT_Postdilutievolume_totaal | numericitems:9945:Bilirubine (bloed) | numericitems:19262:MRC Sum Score total,"Numericitems candidates exist, but the modifier or specimen boundary is not proven by the current alias scan.","lock retained itemids, source units, conversion factor, duplicate rule, cleaned range, then generate per-variable runtime candidate","Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_total_protein_csf.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_total_protein_joint_fluid,class1_event_level_numeric,laboratory,Joint fluid total protein event,g/dL,std_total_protein_joint_fluid_g_per_dl_cleaned,"[0.1, 10.0] g/dL",Q4A_class1_specimen_or_body_fluid_numeric_candidate,source_candidate_package_built_not_runtime_modifier_gap,not_owner_approved,not_runtime_constructed,32,drugitems:24;listitems:2;numericitems:6,6,6,20079;20707;20709;9945;19262;6813;12588;12586;12948;7314,numericitems:20079:MFT_Filtraatvolume_totaal | numericitems:20707:MFT_Predilutievolume_totaal | numericitems:20709:MFT_Postdilutievolume_totaal | numericitems:9945:Bilirubine (bloed) | numericitems:19262:MRC Sum Score total,"Numericitems candidates exist, but the modifier or specimen boundary is not proven by the current alias scan.","lock retained itemids, source units, conversion factor, duplicate rule, cleaned range, then generate per-variable runtime candidate","Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_total_protein_joint_fluid.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_total_protein_other_body_fluid,class1_event_level_numeric,laboratory,Other body fluid total protein event,g/dL,std_total_protein_other_body_fluid_g_per_dl_cleaned,"[0.0, 20.0] g/dL",Q4A_class1_specimen_or_body_fluid_numeric_candidate,source_candidate_package_built_not_runtime_modifier_gap,not_owner_approved,not_runtime_constructed,32,drugitems:24;listitems:2;numericitems:6,6,6,20079;20707;20709;9945;19262;6813;20723;15077;20721;20725,numericitems:20079:MFT_Filtraatvolume_totaal | numericitems:20707:MFT_Predilutievolume_totaal | numericitems:20709:MFT_Postdilutievolume_totaal | numericitems:9945:Bilirubine (bloed) | numericitems:19262:MRC Sum Score total,"Numericitems candidates exist, but the modifier or specimen boundary is not proven by the current alias scan.","lock retained itemids, source units, conversion factor, duplicate rule, cleaned range, then generate per-variable runtime candidate","Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_total_protein_other_body_fluid.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_total_protein_pleural,class1_event_level_numeric,laboratory,Pleural total protein event,g/dL,std_total_protein_pleural_g_per_dl_cleaned,"[0.1, 10.0] g/dL",Q4A_class1_specimen_or_body_fluid_numeric_candidate,source_candidate_package_built_not_runtime_modifier_gap,not_owner_approved,not_runtime_constructed,32,drugitems:24;listitems:2;numericitems:6,6,6,20079;20707;20709;9945;19262;6813;12588;12586;12948;7314,numericitems:20079:MFT_Filtraatvolume_totaal | numericitems:20707:MFT_Predilutievolume_totaal | numericitems:20709:MFT_Postdilutievolume_totaal | numericitems:9945:Bilirubine (bloed) | numericitems:19262:MRC Sum Score total,"Numericitems candidates exist, but the modifier or specimen boundary is not proven by the current alias scan.","lock retained itemids, source units, conversion factor, duplicate rule, cleaned range, then generate per-variable runtime candidate","Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_total_protein_pleural.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_total_protein_urine,class1_event_level_numeric,laboratory,Urine total protein event,mg/dL,std_total_protein_urine_mg_per_dl_cleaned,"[0.1, 5000.0] mg/dL",Q4A_class1_specimen_or_body_fluid_numeric_candidate,source_candidate_package_built_not_runtime_modifier_gap,not_owner_approved,not_runtime_constructed,32,drugitems:24;listitems:2;numericitems:6,6,6,20079;20707;20709;9945;19262;6813;12588;12586;12948;7314,numericitems:20079:MFT_Filtraatvolume_totaal | numericitems:20707:MFT_Predilutievolume_totaal | numericitems:20709:MFT_Postdilutievolume_totaal | numericitems:9945:Bilirubine (bloed) | numericitems:19262:MRC Sum Score total,"Numericitems candidates exist, but the modifier or specimen boundary is not proven by the current alias scan.","lock retained itemids, source units, conversion factor, duplicate rule, cleaned range, then generate per-variable runtime candidate","Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_total_protein_urine.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_transferrin,class1_event_level_numeric,laboratory,Transferrin event,mg/dL,std_transferrin_mg_per_dl_cleaned,"[25.0, 500.0] mg/dL",Q4C_class1_long_tail_numeric_dictionary_candidate,source_candidate_package_built_not_runtime_item_lock_needed,not_owner_approved,not_runtime_constructed,2,numericitems:2,2,2,9981;9982,numericitems:9981:Transferrine (bloed) | numericitems:9982:Transferrine (urine),"Numericitems source candidates were built; itemids, source units, conversion rules, and specimen boundaries still need variable-level review before runtime construction.","lock retained itemids, source units, conversion factor, duplicate rule, cleaned range, then generate per-variable runtime candidate","Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_transferrin.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_uric_acid,class1_event_level_numeric,laboratory,Uric acid event,mg/dL,std_uric_acid_mg_per_dl_cleaned,"[0.1, 30.0] mg/dL",Q4C_class1_long_tail_numeric_dictionary_candidate,source_candidate_package_built_not_runtime_manual_review_needed,not_owner_approved,not_runtime_constructed,8,drugitems:8,0,0,9029;9021;8111;12798;9021;8546;9029;9021,drugitems:9029:Amoxicilline/Clavulaanzuur (Augmentin) | drugitems:9021:Ascorbinezuur (Vit C) | drugitems:8111:Tranexaminezuur (Cyclocapronzuur) | drugitems:12798:Acetylsalicylzuur | drugitems:9021:Ascorbinezuur (Vit C),"Candidate dictionary evidence was built, but this queue remains bounded pending manual source review.","lock retained itemids, source units, conversion factor, duplicate rule, cleaned range, then generate per-variable runtime candidate","Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_uric_acid.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_vancomycin,class1_event_level_numeric,laboratory,Vancomycin event,ug/mL,std_vancomycin_ug_per_ml_cleaned,"[0.1, 150.0] ug/mL",Q4C_class1_long_tail_numeric_dictionary_candidate,source_candidate_package_built_not_runtime_item_lock_needed,not_owner_approved,not_runtime_constructed,8,drugitems:3;numericitems:4;procedureorderitems:1,4,4,9835;7199;8347;18568;7064;7064;8094;7064,numericitems:9835:Vancomycine (bloed) | numericitems:7199:Vancomycine dal spiegel | numericitems:8347:Vancomycine top spiegel | numericitems:18568:Vancomycine (liquor) | drugitems:7064:Vancomycine,"Numericitems source candidates were built; itemids, source units, conversion rules, and specimen boundaries still need variable-level review before runtime construction.","lock retained itemids, source units, conversion factor, duplicate rule, cleaned range, then generate per-variable runtime candidate","Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_vancomycin.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_vitamin_b12,class1_event_level_numeric,laboratory,Vitamin B12 event,pg/mL,std_vitamin_b12_pg_per_ml_cleaned,"[1.0, 3000.0] pg/mL",Q4C_class1_long_tail_numeric_dictionary_candidate,source_candidate_package_built_not_runtime_item_lock_needed,not_owner_approved,not_runtime_constructed,39,drugitems:34;numericitems:5,5,5,10210;7078;6878;6973;8904;12588;12586;7027;9550;12948,numericitems:10210:Vitamine D 25 OH (bloed) | numericitems:7078:Vitamine B12 Bloed | numericitems:6878:25 OH Vitamine D | numericitems:6973:Foliumzuur Bloed | numericitems:8904:Vitamine B6 Bloed,"Numericitems source candidates were built; itemids, source units, conversion rules, and specimen boundaries still need variable-level review before runtime construction.","lock retained itemids, source units, conversion factor, duplicate rule, cleaned range, then generate per-variable runtime candidate","Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_vitamin_b12.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_vitamin_d_25_oh,class1_event_level_numeric,laboratory,25-OH vitamin D event,ng/mL,std_vitamin_d_25_oh_ng_per_ml_cleaned,"[1.0, 150.0] ng/mL",Q4C_class1_long_tail_numeric_dictionary_candidate,source_candidate_package_built_not_runtime_item_lock_needed,not_owner_approved,not_runtime_constructed,39,drugitems:34;numericitems:5,5,5,10210;7078;6878;6973;8904;12588;12586;7027;9550;12948,numericitems:10210:Vitamine D 25 OH (bloed) | numericitems:7078:Vitamine B12 Bloed | numericitems:6878:25 OH Vitamine D | numericitems:6973:Foliumzuur Bloed | numericitems:8904:Vitamine B6 Bloed,"Numericitems source candidates were built; itemids, source units, conversion rules, and specimen boundaries still need variable-level review before runtime construction.","lock retained itemids, source units, conversion factor, duplicate rule, cleaned range, then generate per-variable runtime candidate","Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_vitamin_d_25_oh.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
